circ;mes;vano;pop_circ
28;4;2012;173893.4775
28;5;2012;173971.7726
28;6;2012;174050.1029
28;7;2012;174126.1478
28;8;2012;174216.1407
28;9;2012;174306.1801
28;10;2012;174396.2661
28;11;2012;174486.3985
28;12;2012;174576.5776
28;1;2013;174666.8033
28;2;2013;174757.0756
28;3;2013;174847.3946
28;4;2013;174937.7602
28;5;2013;175028.1726
28;6;2013;175118.6316
28;7;2013;175206.0625
28;8;2013;175260.0146
28;9;2013;175313.9833
28;10;2013;175367.9687
28;11;2013;175421.9707
28;12;2013;175475.9893
28;1;2014;175530.0246
28;2;2014;175584.0764
28;3;2014;175638.145
28;4;2014;175692.2302
28;5;2014;175746.332
28;6;2014;175800.4505
28;7;2014;175853.488
28;8;2014;175905.5986
28;9;2014;175957.7247
28;10;2014;176009.8661
28;11;2014;176062.0231
28;12;2014;176114.1954
28;1;2015;176166.3833
28;2;2015;176218.5866
28;3;2015;176270.8053
28;4;2015;176323.0396
28;5;2015;176375.2893
28;6;2015;176427.5545
28;7;2015;176478.8151
28;8;2015;176529.2385
28;9;2015;176579.6764
28;10;2015;176630.1286
28;11;2015;176680.5953
28;12;2015;176731.0764
28;1;2016;176781.5719
28;2;2016;176832.0819
28;3;2016;176882.6062
28;4;2016;176933.1451
28;5;2016;176983.6983
28;6;2016;177034.266
28;7;2016;177083.8964
28;8;2016;177196.4737
28;9;2016;177309.1226
28;10;2016;177421.843
28;11;2016;177534.6352
28;12;2016;177647.499
28;1;2017;177760.4346
28;2;2017;177873.442
28;3;2017;177986.5212
28;4;2017;178099.6724
28;5;2017;178212.8954
28;6;2017;178326.1905
28;7;2017;178434.824
28;8;2017;178548.2601
28;9;2017;178661.7683
28;10;2017;178775.3487
28;11;2017;178889.0013
28;12;2017;179002.7262
28;1;2018;179116.5233
28;2;2018;179230.3928
28;3;2018;179344.3347
28;4;2018;179458.349
28;5;2018;179572.4358
28;6;2018;179686.5952
28;7;2018;179796.0574
28;8;2018;179910.3589
28;9;2018;180024.7331
28;10;2018;180139.1799
28;11;2018;180253.6996
28;12;2018;180368.292
28;1;2019;180482.9573
28;2;2019;180597.6955
28;3;2019;180712.5066
28;4;2019;180827.3907
28;5;2019;180942.3478
28;6;2019;181057.3781
28;7;2019;181167.6754
28;8;2019;181282.8488
28;9;2019;181398.0955
28;10;2019;181513.4155
28;11;2019;181628.8088
28;12;2019;181744.2754
28;1;2020;181859.8154
28;2;2020;181975.4289
28;3;2020;182091.1159
28;4;2020;182206.8764
28;5;2020;182322.7105
28;6;2020;182438.6183
28;7;2020;182549.757
29;7;2006;101635.9122
29;8;2006;101700.525
29;9;2006;101765.179
29;10;2006;101829.874
29;11;2006;101894.6102
29;12;2006;101959.3875
29;1;2007;102024.206
29;2;2007;102089.0657
29;3;2007;102153.9666
29;4;2007;102218.9088
29;5;2007;102283.8923
29;6;2007;102348.9171
29;7;2007;102411.2665
29;8;2007;102476.3722
29;9;2007;102541.5194
29;10;2007;102606.708
29;11;2007;102671.938
29;12;2007;102737.2095
29;1;2008;102802.5225
29;2;2008;102867.877
29;3;2008;102933.273
29;4;2008;102998.7106
29;5;2008;103064.1899
29;6;2008;103129.7107
29;7;2008;103192.5357
29;8;2008;103258.1382
29;9;2008;103323.7823
29;10;2008;103389.4682
29;11;2008;103455.1958
29;12;2008;103520.9653
29;1;2009;103586.7765
29;2;2009;103652.6296
29;3;2009;103718.5245
29;4;2009;103784.4614
29;5;2009;103850.4401
29;6;2009;103916.4608
29;7;2009;103979.7651
29;8;2009;104040.7831
29;9;2009;104101.837
29;10;2009;104162.9267
29;11;2009;104224.0523
29;12;2009;104285.2137
29;1;2010;104346.411
29;2;2010;104407.6443
29;3;2010;104468.9134
29;4;2010;104530.2185
29;5;2010;104591.5596
29;6;2010;104652.9367
29;7;2010;104714.3498
29;8;2010;104773
29;9;2010;104839.6072
29;10;2010;104906.2567
29;11;2010;104972.9486
29;12;2010;105039.6829
29;1;2011;105106.4597
29;2;2011;105173.2789
29;3;2011;105240.1405
29;4;2011;105307.0447
29;5;2011;105373.9914
29;6;2011;105440.9806
29;7;2011;105361.5274
29;8;2011;105408.9662
29;9;2011;105456.4263
29;10;2011;105503.9078
29;11;2011;105551.4107
29;12;2011;105598.9349
29;1;2012;105646.4806
29;2;2012;105694.0476
29;3;2012;105741.6361
29;4;2012;105789.246
29;5;2012;105836.8774
29;6;2012;105884.5302
29;7;2012;105930.7926
29;8;2012;105985.5403
29;9;2012;106040.3164
29;10;2012;106095.1208
29;11;2012;106149.9535
29;12;2012;106204.8145
29;1;2013;106259.7039
29;2;2013;106314.6216
29;3;2013;106369.5678
29;4;2013;106424.5423
29;5;2013;106479.5453
29;6;2013;106534.5766
29;7;2013;106587.7658
29;8;2013;106620.5879
29;9;2013;106653.4201
29;10;2013;106686.2625
29;11;2013;106719.115
29;12;2013;106751.9775
29;1;2014;106784.8502
29;2;2014;106817.7331
29;3;2014;106850.626
29;4;2014;106883.5291
29;5;2014;106916.4423
29;6;2014;106949.3657
29;7;2014;106981.6314
29;8;2014;107013.3332
29;9;2014;107045.0444
29;10;2014;107076.765
29;11;2014;107108.495
29;12;2014;107140.2345
29;1;2015;107171.9833
29;2;2015;107203.7415
29;3;2015;107235.5091
29;4;2015;107267.2862
29;5;2015;107299.0726
29;6;2015;107330.8685
29;7;2015;107362.0532
29;8;2015;107392.7286
29;9;2015;107423.4128
29;10;2015;107454.1058
29;11;2015;107484.8076
29;12;2015;107515.5181
29;1;2016;107546.2373
29;2;2016;107576.9654
29;3;2016;107607.7022
29;4;2016;107638.4479
29;5;2016;107669.2023
29;6;2016;107699.9655
29;7;2016;107730.1584
29;8;2016;107798.6456
29;9;2016;107867.1763
29;10;2016;107935.7505
29;11;2016;108004.3684
29;12;2016;108073.0298
29;1;2017;108141.7349
29;2;2017;108210.4837
29;3;2017;108279.2762
29;4;2017;108348.1125
29;5;2017;108416.9925
29;6;2017;108485.9162
29;7;2017;108552.0042
29;8;2017;108621.0138
29;9;2017;108690.0673
29;10;2017;108759.1646
29;11;2017;108828.3059
29;12;2017;108897.4912
29;1;2018;108966.7205
29;2;2018;109035.9937
29;3;2018;109105.311
29;4;2018;109174.6724
29;5;2018;109244.0779
29;6;2018;109313.5274
29;7;2018;109380.1195
29;8;2018;109449.6556
29;9;2018;109519.2359
29;10;2018;109588.8604
29;11;2018;109658.5291
29;12;2018;109728.2422
29;1;2019;109797.9996
29;2;2019;109867.8013
29;3;2019;109937.6474
29;4;2019;110007.5379
29;5;2019;110077.4729
29;6;2019;110147.4523
29;7;2019;110214.5524
29;8;2019;110284.6189
29;9;2019;110354.73
29;10;2019;110424.8856
29;11;2019;110495.0859
29;12;2019;110565.3308
29;1;2020;110635.6203
29;2;2020;110705.9546
29;3;2020;110776.3335
29;4;2020;110846.7572
29;5;2020;110917.2256
29;6;2020;110987.7389
29;7;2020;111055.3509
30;7;2006;122041.0873
30;8;2006;122118.6723
30;9;2006;122196.3067
30;10;2006;122273.9903
30;11;2006;122351.7234
30;12;2006;122429.5059
30;1;2007;122507.3378
30;2;2007;122585.2193
30;3;2007;122663.1502
30;4;2007;122741.1307
30;5;2007;122819.1607
30;6;2007;122897.2404
30;7;2007;122972.1074
30;8;2007;123050.2843
30;9;2007;123128.5109
30;10;2007;123206.7872
30;11;2007;123285.1133
30;12;2007;123363.4892
30;1;2008;123441.9149
30;2;2008;123520.3904
30;3;2008;123598.9159
30;4;2008;123677.4912
30;5;2008;123756.1165
30;6;2008;123834.7919
30;7;2008;123910.2301
30;8;2008;123989.0033
30;9;2008;124067.8267
30;10;2008;124146.7002
30;11;2008;124225.6238
30;12;2008;124304.5975
30;1;2009;124383.6215
30;2;2009;124462.6958
30;3;2009;124541.8203
30;4;2009;124620.9951
30;5;2009;124700.2202
30;6;2009;124779.4957
30;7;2009;124855.5094
30;8;2009;124928.7779
30;9;2009;125002.0894
30;10;2009;125075.4439
30;11;2009;125148.8415
30;12;2009;125222.2821
30;1;2010;125295.7659
30;2;2010;125369.2927
30;3;2010;125442.8628
30;4;2010;125516.4759
30;5;2010;125590.1323
30;6;2010;125663.8319
30;7;2010;125737.5748
30;8;2010;125808
30;9;2010;125887.9797
30;10;2010;125968.0103
30;11;2010;126048.0918
30;12;2010;126128.2242
30;1;2011;126208.4075
30;2;2011;126288.6418
30;3;2011;126368.9271
30;4;2011;126449.2634
30;5;2011;126529.6508
30;6;2011;126610.0894
30;7;2011;126514.6845
30;8;2011;126571.6474
30;9;2011;126628.636
30;10;2011;126685.6502
30;11;2011;126742.6901
30;12;2011;126799.7557
30;1;2012;126856.847
30;2;2012;126913.964
30;3;2012;126971.1066
30;4;2012;127028.2751
30;5;2012;127085.4692
30;6;2012;127142.6891
30;7;2012;127198.2395
30;8;2012;127263.9789
30;9;2012;127329.7522
30;10;2012;127395.5595
30;11;2012;127461.4008
30;12;2012;127527.2761
30;1;2013;127593.1855
30;2;2013;127659.129
30;3;2013;127725.1065
30;4;2013;127791.1181
30;5;2013;127857.1639
30;6;2013;127923.2437
30;7;2013;127987.1115
30;8;2013;128026.5233
30;9;2013;128065.9471
30;10;2013;128105.3832
30;11;2013;128144.8313
30;12;2013;128184.2917
30;1;2014;128223.7641
30;2;2014;128263.2488
30;3;2014;128302.7455
30;4;2014;128342.2545
30;5;2014;128381.7756
30;6;2014;128421.3089
30;7;2014;128460.0525
30;8;2014;128498.119
30;9;2014;128536.1968
30;10;2014;128574.2859
30;11;2014;128612.3862
30;12;2014;128650.4979
30;1;2015;128688.6208
30;2;2015;128726.7551
30;3;2015;128764.9006
30;4;2015;128803.0575
30;5;2015;128841.2256
30;6;2015;128879.4051
30;7;2015;128916.8506
30;8;2015;128953.6847
30;9;2015;128990.5293
30;10;2015;129027.3844
30;11;2015;129064.25
30;12;2015;129101.1262
30;1;2016;129138.0129
30;2;2016;129174.9102
30;3;2016;129211.818
30;4;2016;129248.7363
30;5;2016;129285.6652
30;6;2016;129322.6046
30;7;2016;129358.8594
30;8;2016;129441.0965
30;9;2016;129523.3859
30;10;2016;129605.7276
30;11;2016;129688.1217
30;12;2016;129770.5681
30;1;2017;129853.067
30;2;2017;129935.6183
30;3;2017;130018.2221
30;4;2017;130100.8784
30;5;2017;130183.5873
30;6;2017;130266.3487
30;7;2017;130345.7049
30;8;2017;130428.5694
30;9;2017;130511.4866
30;10;2017;130594.4564
30;11;2017;130677.4791
30;12;2017;130760.5545
30;1;2018;130843.6827
30;2;2018;130926.8638
30;3;2018;131010.0977
30;4;2018;131093.3846
30;5;2018;131176.7244
30;6;2018;131260.1172
30;7;2018;131340.0788
30;8;2018;131423.5754
30;9;2018;131507.1252
30;10;2018;131590.728
30;11;2018;131674.384
30;12;2018;131758.0932
30;1;2019;131841.8556
30;2;2019;131925.6712
30;3;2019;132009.5401
30;4;2019;132093.4624
30;5;2019;132177.438
30;6;2019;132261.4669
30;7;2019;132342.0385
30;8;2019;132426.1722
30;9;2019;132510.3593
30;10;2019;132594.5999
30;11;2019;132678.8941
30;12;2019;132763.2418
30;1;2020;132847.6432
30;2;2020;132932.0983
30;3;2020;133016.607
30;4;2020;133101.1695
30;5;2020;133185.7857
30;6;2020;133270.4557
30;7;2020;133351.642
31;7;2006;153577.6808
31;8;2006;153675.3145
31;9;2006;153773.0103
31;10;2006;153870.7682
31;11;2006;153968.5882
31;12;2006;154066.4705
31;1;2007;154164.4149
31;2;2007;154262.4217
31;3;2007;154360.4907
31;4;2007;154458.6221
31;5;2007;154556.8158
31;6;2007;154655.072
31;7;2007;154749.2855
31;8;2007;154847.664
31;9;2007;154946.1051
31;10;2007;155044.6088
31;11;2007;155143.175
31;12;2007;155241.804
31;1;2008;155340.4957
31;2;2008;155439.2501
31;3;2008;155538.0672
31;4;2008;155636.9472
31;5;2008;155735.8901
31;6;2008;155834.8958
31;7;2008;155929.828
31;8;2008;156028.9571
31;9;2008;156128.1491
31;10;2008;156227.4043
31;11;2008;156326.7225
31;12;2008;156426.1039
31;1;2009;156525.5484
31;2;2009;156625.0562
31;3;2009;156724.6272
31;4;2009;156824.2615
31;5;2009;156923.9592
31;6;2009;157023.7202
31;7;2009;157119.3766
31;8;2009;157211.5784
31;9;2009;157303.8343
31;10;2009;157396.1444
31;11;2009;157488.5086
31;12;2009;157580.927
31;1;2010;157673.3996
31;2;2010;157765.9266
31;3;2010;157858.5078
31;4;2010;157951.1433
31;5;2010;158043.8332
31;6;2010;158136.5775
31;7;2010;158229.3762
31;8;2010;158318
31;9;2010;158418.6473
31;10;2010;158519.3585
31;11;2010;158620.1338
31;12;2010;158720.9732
31;1;2011;158821.8767
31;2;2011;158922.8443
31;3;2011;159023.8761
31;4;2011;159124.9721
31;5;2011;159226.1324
31;6;2011;159327.357
31;7;2011;159207.2986
31;8;2011;159278.9813
31;9;2011;159350.6963
31;10;2011;159422.4435
31;11;2011;159494.2231
31;12;2011;159566.0349
31;1;2012;159637.8791
31;2;2012;159709.7557
31;3;2012;159781.6646
31;4;2012;159853.6059
31;5;2012;159925.5796
31;6;2012;159997.5857
31;7;2012;160067.4908
31;8;2012;160150.2178
31;9;2012;160232.9876
31;10;2012;160315.8002
31;11;2012;160398.6555
31;12;2012;160481.5537
31;1;2013;160564.4947
31;2;2013;160647.4785
31;3;2013;160730.5053
31;4;2013;160813.575
31;5;2013;160896.6876
31;6;2013;160979.8431
31;7;2013;161060.2149
31;8;2013;161109.8111
31;9;2013;161159.4225
31;10;2013;161209.0491
31;11;2013;161258.6911
31;12;2013;161308.3483
31;1;2014;161358.0209
31;2;2014;161407.7087
31;3;2014;161457.4118
31;4;2014;161507.1303
31;5;2014;161556.864
31;6;2014;161606.6131
31;7;2014;161655.3684
31;8;2014;161703.2717
31;9;2014;161751.1892
31;10;2014;161799.1208
31;11;2014;161847.0667
31;12;2014;161895.0268
31;1;2015;161943.001
31;2;2015;161990.9895
31;3;2015;162038.9922
31;4;2015;162087.0092
31;5;2015;162135.0404
31;6;2015;162183.0858
31;7;2015;162230.2076
31;8;2015;162276.5599
31;9;2015;162322.9255
31;10;2015;162369.3043
31;11;2015;162415.6964
31;12;2015;162462.1018
31;1;2016;162508.5204
31;2;2016;162554.9522
31;3;2016;162601.3973
31;4;2016;162647.8557
31;5;2016;162694.3274
31;6;2016;162740.8124
31;7;2016;162786.4357
31;8;2016;162889.9237
31;9;2016;162993.4774
31;10;2016;163097.0971
31;11;2016;163200.7825
31;12;2016;163304.534
31;1;2017;163408.3513
31;2;2017;163512.2347
31;3;2017;163616.1841
31;4;2017;163720.1996
31;5;2017;163824.2812
31;6;2017;163928.429
31;7;2017;164028.2916
31;8;2017;164132.5691
31;9;2017;164236.9128
31;10;2017;164341.3229
31;11;2017;164445.7994
31;12;2017;164550.3423
31;1;2018;164654.9517
31;2;2018;164759.6275
31;3;2018;164864.3699
31;4;2018;164969.1789
31;5;2018;165074.0546
31;6;2018;165178.9969
31;7;2018;165279.6213
31;8;2018;165384.6943
31;9;2018;165489.8341
31;10;2018;165595.0407
31;11;2018;165700.3142
31;12;2018;165805.6546
31;1;2019;165911.062
31;2;2019;166016.5364
31;3;2019;166122.0779
31;4;2019;166227.6864
31;5;2019;166333.3621
31;6;2019;166439.105
31;7;2019;166540.4971
31;8;2019;166646.3716
31;9;2019;166752.3135
31;10;2019;166858.3227
31;11;2019;166964.3993
31;12;2019;167070.5434
31;1;2020;167176.7549
31;2;2020;167283.0339
31;3;2020;167389.3805
31;4;2020;167495.7948
31;5;2020;167602.2766
31;6;2020;167708.8262
31;7;2020;167810.9918
32;7;2006;357993.2038
32;8;2006;358220.7903
32;9;2006;358448.5215
32;10;2006;358676.3975
32;11;2006;358904.4184
32;12;2006;359132.5842
32;1;2007;359360.895
32;2;2007;359589.351
32;3;2007;359817.9522
32;4;2007;360046.6988
32;5;2007;360275.5908
32;6;2007;360504.6283
32;7;2007;360724.242
32;8;2007;360953.5648
32;9;2007;361183.0333
32;10;2007;361412.6476
32;11;2007;361642.408
32;12;2007;361872.3144
32;1;2008;362102.367
32;2;2008;362332.5658
32;3;2008;362562.911
32;4;2008;362793.4026
32;5;2008;363024.0408
32;6;2008;363254.8255
32;7;2008;363476.1146
32;8;2008;363707.1868
32;9;2008;363938.4059
32;10;2008;364169.7719
32;11;2008;364401.2851
32;12;2008;364632.9454
32;1;2009;364864.753
32;2;2009;365096.7079
32;3;2009;365328.8103
32;4;2009;365561.0603
32;5;2009;365793.4579
32;6;2009;366026.0033
32;7;2009;366248.9806
32;8;2009;366463.9052
32;9;2009;366678.9558
32;10;2009;366894.1327
32;11;2009;367109.4359
32;12;2009;367324.8654
32;1;2010;367540.4213
32;2;2010;367756.1038
32;3;2010;367971.9127
32;4;2010;368187.8484
32;5;2010;368403.9107
32;6;2010;368620.0999
32;7;2010;368836.4159
32;8;2010;369043
32;9;2010;369277.6112
32;10;2010;369512.3715
32;11;2010;369747.2811
32;12;2010;369982.34
32;1;2011;370217.5484
32;2;2011;370452.9063
32;3;2011;370688.4138
32;4;2011;370924.071
32;5;2011;371159.878
32;6;2011;371395.835
32;7;2011;371115.9761
32;8;2011;371283.0702
32;9;2011;371450.2394
32;10;2011;371617.484
32;11;2011;371784.8038
32;12;2011;371952.199
32;1;2012;372119.6695
32;2;2012;372287.2154
32;3;2012;372454.8368
32;4;2012;372622.5337
32;5;2012;372790.306
32;6;2012;372958.1539
32;7;2012;373121.1045
32;8;2012;373313.9431
32;9;2012;373506.8814
32;10;2012;373699.9194
32;11;2012;373893.0571
32;12;2012;374086.2947
32;1;2013;374279.6321
32;2;2013;374473.0695
32;3;2013;374666.6069
32;4;2013;374860.2442
32;5;2013;375053.9817
32;6;2013;375247.8192
32;7;2013;375435.1678
32;8;2013;375550.7776
32;9;2013;375666.4229
32;10;2013;375782.1039
32;11;2013;375897.8204
32;12;2013;376013.5726
32;1;2014;376129.3605
32;2;2014;376245.184
32;3;2014;376361.0432
32;4;2014;376476.938
32;5;2014;376592.8686
32;6;2014;376708.8348
32;7;2014;376822.4847
32;8;2014;376934.1484
32;9;2014;377045.8451
32;10;2014;377157.5749
32;11;2014;377269.3379
32;12;2014;377381.1339
32;1;2015;377492.9631
32;2;2015;377604.8254
32;3;2015;377716.7209
32;4;2015;377828.6495
32;5;2015;377940.6113
32;6;2015;378052.6063
32;7;2015;378162.4484
32;8;2015;378270.4968
32;9;2015;378378.576
32;10;2015;378486.6862
32;11;2015;378594.8272
32;12;2015;378702.9992
32;1;2016;378811.202
32;2;2016;378919.4358
32;3;2016;379027.7005
32;4;2016;379135.9961
32;5;2016;379244.3226
32;6;2016;379352.6801
32;7;2016;379459.0292
32;8;2016;379700.2621
32;9;2016;379941.6484
32;10;2016;380183.1882
32;11;2016;380424.8815
32;12;2016;380666.7285
32;1;2017;380908.7292
32;2;2017;381150.8838
32;3;2017;381393.1923
32;4;2017;381635.6549
32;5;2017;381878.2716
32;6;2017;382121.0425
32;7;2017;382353.8246
32;8;2017;382596.8979
32;9;2017;382840.1257
32;10;2017;383083.5081
32;11;2017;383327.0453
32;12;2017;383570.7372
32;1;2018;383814.5841
32;2;2018;384058.586
32;3;2018;384302.743
32;4;2018;384547.0553
32;5;2018;384791.5228
32;6;2018;385036.1458
32;7;2018;385270.7038
32;8;2018;385515.6314
32;9;2018;385760.7147
32;10;2018;386005.9538
32;11;2018;386251.3488
32;12;2018;386496.8999
32;1;2019;386742.607
32;2;2019;386988.4703
32;3;2019;387234.49
32;4;2019;387480.666
32;5;2019;387726.9986
32;6;2019;387973.4877
32;7;2019;388209.835
32;8;2019;388456.6311
32;9;2019;388703.5841
32;10;2019;388950.6941
32;11;2019;389197.9612
32;12;2019;389445.3855
32;1;2020;389692.967
32;2;2020;389940.706
32;3;2020;390188.6025
32;4;2020;390436.6565
32;5;2020;390684.8683
32;6;2020;390933.2378
32;7;2020;391171.3882
33;7;2006;235729.9732
33;8;2006;235879.8335
33;9;2006;236029.789
33;10;2006;236179.8399
33;11;2006;236329.9862
33;12;2006;236480.2279
33;1;2007;236630.5651
33;2;2007;236780.998
33;3;2007;236931.5264
33;4;2007;237082.1506
33;5;2007;237232.8705
33;6;2007;237383.6862
33;7;2007;237528.2966
33;8;2007;237679.3001
33;9;2007;237830.3997
33;10;2007;237981.5952
33;11;2007;238132.8869
33;12;2007;238284.2748
33;1;2008;238435.759
33;2;2008;238587.3394
33;3;2008;238739.0162
33;4;2008;238890.7894
33;5;2008;239042.6591
33;6;2008;239194.6254
33;7;2008;239340.339
33;8;2008;239492.4945
33;9;2008;239644.7467
33;10;2008;239797.0957
33;11;2008;239949.5416
33;12;2008;240102.0844
33;1;2009;240254.7241
33;2;2009;240407.4609
33;3;2009;240560.2948
33;4;2009;240713.2259
33;5;2009;240866.2542
33;6;2009;241019.3797
33;7;2009;241166.205
33;8;2009;241307.7277
33;9;2009;241449.3334
33;10;2009;241591.0222
33;11;2009;241732.7942
33;12;2009;241874.6494
33;1;2010;242016.5878
33;2;2010;242158.6096
33;3;2010;242300.7146
33;4;2010;242442.9031
33;5;2010;242585.175
33;6;2010;242727.5304
33;7;2010;242869.9693
33;8;2010;243006
33;9;2010;243160.4859
33;10;2010;243315.0699
33;11;2010;243469.7523
33;12;2010;243624.533
33;1;2011;243779.4121
33;2;2011;243934.3896
33;3;2011;244089.4657
33;4;2011;244244.6403
33;5;2011;244399.9136
33;6;2011;244555.2856
33;7;2011;244371.0053
33;8;2011;244481.0327
33;9;2011;244591.1097
33;10;2011;244701.2362
33;11;2011;244811.4123
33;12;2011;244921.638
33;1;2012;245031.9134
33;2;2012;245142.2384
33;3;2012;245252.613
33;4;2012;245363.0374
33;5;2012;245473.5115
33;6;2012;245584.0353
33;7;2012;245691.3344
33;8;2012;245818.314
33;9;2012;245945.3593
33;10;2012;246072.4702
33;11;2012;246199.6468
33;12;2012;246326.8891
33;1;2013;246454.1972
33;2;2013;246581.5711
33;3;2013;246709.0108
33;4;2013;246836.5164
33;5;2013;246964.0878
33;6;2013;247091.7252
33;7;2013;247215.0898
33;8;2013;247291.2161
33;9;2013;247367.3658
33;10;2013;247443.5389
33;11;2013;247519.7355
33;12;2013;247595.9556
33;1;2014;247672.1991
33;2;2014;247748.4661
33;3;2014;247824.7566
33;4;2014;247901.0706
33;5;2014;247977.4081
33;6;2014;248053.7691
33;7;2014;248128.6049
33;8;2014;248202.1327
33;9;2014;248275.6823
33;10;2014;248349.2537
33;11;2014;248422.847
33;12;2014;248496.462
33;1;2015;248570.0988
33;2;2015;248643.7575
33;3;2015;248717.438
33;4;2015;248791.1403
33;5;2015;248864.8645
33;6;2015;248938.6105
33;7;2015;249010.9389
33;8;2015;249082.0862
33;9;2015;249153.2538
33;10;2015;249224.4418
33;11;2015;249295.6501
33;12;2015;249366.8787
33;1;2016;249438.1277
33;2;2016;249509.397
33;3;2016;249580.6867
33;4;2016;249651.9968
33;5;2016;249723.3273
33;6;2016;249794.6781
33;7;2016;249864.7064
33;8;2016;250023.5525
33;9;2016;250182.4996
33;10;2016;250341.5478
33;11;2016;250500.6971
33;12;2016;250659.9476
33;1;2017;250819.2993
33;2;2017;250978.7523
33;3;2017;251138.3066
33;4;2017;251297.9624
33;5;2017;251457.7197
33;6;2017;251617.5786
33;7;2017;251770.8601
33;8;2017;251930.918
33;9;2017;252091.0777
33;10;2017;252251.3392
33;11;2017;252411.7026
33;12;2017;252572.1679
33;1;2018;252732.7353
33;2;2018;252893.4047
33;3;2018;253054.1763
33;4;2018;253215.0501
33;5;2018;253376.0261
33;6;2018;253537.1045
33;7;2018;253691.5553
33;8;2018;253852.8343
33;9;2018;254014.2158
33;10;2018;254175.6999
33;11;2018;254337.2866
33;12;2018;254498.9761
33;1;2019;254660.7684
33;2;2019;254822.6635
33;3;2019;254984.6616
33;4;2019;255146.7626
33;5;2019;255308.9667
33;6;2019;255471.274
33;7;2019;255626.903
33;8;2019;255789.4124
33;9;2019;255952.025
33;10;2019;256114.741
33;11;2019;256277.5605
33;12;2019;256440.4835
33;1;2020;256603.51
33;2;2020;256766.6402
33;3;2020;256929.8741
33;4;2020;257093.2118
33;5;2020;257256.6533
33;6;2020;257420.1987
33;7;2020;257577.015
34;7;2006;415218.8796
34;8;2006;415482.8461
34;9;2006;415746.9805
34;10;2006;416011.2827
34;11;2006;416275.753
34;12;2006;416540.3914
34;1;2007;416805.198
34;2;2007;417070.173
34;3;2007;417335.3165
34;4;2007;417600.6285
34;5;2007;417866.1091
34;6;2007;418131.7586
34;7;2007;418386.4778
34;8;2007;418652.4581
34;9;2007;418918.6074
34;10;2007;419184.926
34;11;2007;419451.4138
34;12;2007;419718.0711
34;1;2008;419984.8979
34;2;2008;420251.8943
34;3;2008;420519.0604
34;4;2008;420786.3964
34;5;2008;421053.9024
34;6;2008;421321.5784
34;7;2008;421578.2408
34;8;2008;421846.2502
34;9;2008;422114.4299
34;10;2008;422382.7801
34;11;2008;422651.3009
34;12;2008;422919.9925
34;1;2009;423188.8548
34;2;2009;423457.888
34;3;2009;423727.0923
34;4;2009;423996.4678
34;5;2009;424266.0144
34;6;2009;424535.7325
34;7;2009;424794.353
34;8;2009;425043.6335
34;9;2009;425293.0603
34;10;2009;425542.6335
34;11;2009;425792.3532
34;12;2009;426042.2194
34;1;2010;426292.2322
34;2;2010;426542.3917
34;3;2010;426792.6981
34;4;2010;427043.1513
34;5;2010;427293.7515
34;6;2010;427544.4987
34;7;2010;427795.3931
34;8;2010;428035
34;9;2010;428307.1141
34;10;2010;428579.4012
34;11;2010;428851.8614
34;12;2010;429124.4947
34;1;2011;429397.3015
34;2;2011;429670.2816
34;3;2011;429943.4353
34;4;2011;430216.7626
34;5;2011;430490.2637
34;6;2011;430763.9387
34;7;2011;430439.344
34;8;2011;430633.1483
34;9;2011;430827.0397
34;10;2011;431021.0185
34;11;2011;431215.0847
34;12;2011;431409.2382
34;1;2012;431603.4791
34;2;2012;431797.8075
34;3;2012;431992.2233
34;4;2012;432186.7267
34;5;2012;432381.3177
34;6;2012;432575.9963
34;7;2012;432764.9948
34;8;2012;432988.6589
34;9;2012;433212.4386
34;10;2012;433436.3339
34;11;2012;433660.345
34;12;2012;433884.4719
34;1;2013;434108.7146
34;2;2013;434333.0731
34;3;2013;434557.5477
34;4;2013;434782.1382
34;5;2013;435006.8448
34;6;2013;435231.6676
34;7;2013;435448.9641
34;8;2013;435583.0542
34;9;2013;435717.1856
34;10;2013;435851.3583
34;11;2013;435985.5723
34;12;2013;436119.8277
34;1;2014;436254.1244
34;2;2014;436388.4624
34;3;2014;436522.8418
34;4;2014;436657.2626
34;5;2014;436791.7248
34;6;2014;436926.2284
34;7;2014;437058.0454
34;8;2014;437187.5586
34;9;2014;437317.1102
34;10;2014;437446.7002
34;11;2014;437576.3286
34;12;2014;437705.9954
34;1;2015;437835.7006
34;2;2015;437965.4442
34;3;2015;438095.2263
34;4;2015;438225.0469
34;5;2015;438354.9059
34;6;2015;438484.8034
34;7;2015;438612.204
34;8;2015;438737.524
34;9;2015;438862.8799
34;10;2015;438988.2716
34;11;2015;439113.6991
34;12;2015;439239.1625
34;1;2016;439364.6617
34;2;2016;439490.1968
34;3;2016;439615.7677
34;4;2016;439741.3745
34;5;2016;439867.0172
34;6;2016;439992.6958
34;7;2016;440116.0449
34;8;2016;440395.8392
34;9;2016;440675.8115
34;10;2016;440955.9617
34;11;2016;441236.29
34;12;2016;441516.7965
34;1;2017;441797.4814
34;2;2017;442078.3447
34;3;2017;442359.3865
34;4;2017;442640.607
34;5;2017;442922.0063
34;6;2017;443203.5845
34;7;2017;443473.5771
34;8;2017;443755.506
34;9;2017;444037.614
34;10;2017;444319.9015
34;11;2017;444602.3683
34;12;2017;444885.0148
34;1;2018;445167.8409
34;2;2018;445450.8468
34;3;2018;445734.0327
